text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
seated without shifting,/datadrive2/MeViS_release/train/JPEGImages/13fb648adc39,110,1680,1080,/datadrive2/MeViS_release/train/masks/13fb648adc39/53,13fb648adc39_53,0,109,/datadrive2/MeViS_release/train/boxes/13fb648adc39/53
a deer is defending the dog,/datadrive2/MeViS_release/train/JPEGImages/f33588cd686f,40,1280,720,/datadrive2/MeViS_release/train/masks/f33588cd686f/0,f33588cd686f_0,0,39,/datadrive2/MeViS_release/train/boxes/f33588cd686f/0
a dog is attacking and barking at the deer,/datadrive2/MeViS_release/train/JPEGImages/f33588cd686f,40,1280,720,/datadrive2/MeViS_release/train/masks/f33588cd686f/1,f33588cd686f_1,0,39,/datadrive2/MeViS_release/train/boxes/f33588cd686f/1
deer walk around,/datadrive2/MeViS_release/train/JPEGImages/f33588cd686f,40,1280,720,/datadrive2/MeViS_release/train/masks/f33588cd686f/2,f33588cd686f_2,0,39,/datadrive2/MeViS_release/train/boxes/f33588cd686f/2
dog run around the deer,/datadrive2/MeViS_release/train/JPEGImages/f33588cd686f,40,1280,720,/datadrive2/MeViS_release/train/masks/f33588cd686f/3,f33588cd686f_3,0,39,/datadrive2/MeViS_release/train/boxes/f33588cd686f/3
deer move around,/datadrive2/MeViS_release/train/JPEGImages/f33588cd686f,40,1280,720,/datadrive2/MeViS_release/train/masks/f33588cd686f/4,f33588cd686f_4,0,39,/datadrive2/MeViS_release/train/boxes/f33588cd686f/4
the black bear seated on the chair.,/datadrive2/MeViS_release/train/JPEGImages/13fb648adc39,110,1680,1080,/datadrive2/MeViS_release/train/masks/13fb648adc39/54,13fb648adc39_54,0,109,/datadrive2/MeViS_release/train/boxes/13fb648adc39/54
the black bear on the go.,/datadrive2/MeViS_release/train/JPEGImages/13fb648adc39,110,1680,1080,/datadrive2/MeViS_release/train/masks/13fb648adc39/55,13fb648adc39_55,0,109,/datadrive2/MeViS_release/train/boxes/13fb648adc39/55
a group of elephants walking from right to left,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/0,46fdacfbf059_0,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/0
elephants standing still,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/1,46fdacfbf059_1,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/1
elephants move from right to left,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/2,46fdacfbf059_2,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/2
elephant stand still,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/3,46fdacfbf059_3,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/3
the car move from right to left,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/4,46fdacfbf059_4,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/4
front elephant walking from right to left,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/5,46fdacfbf059_5,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/5
walk from right to left,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/6,46fdacfbf059_6,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/6
does not change position,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/7,46fdacfbf059_7,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/7
people are playing softball,/datadrive2/MeViS_release/train/JPEGImages/d8b2f57119cd,37,1280,720,/datadrive2/MeViS_release/train/masks/d8b2f57119cd/0,d8b2f57119cd_0,0,36,/datadrive2/MeViS_release/train/boxes/d8b2f57119cd/0
running to the left then to the right,/datadrive2/MeViS_release/train/JPEGImages/d8b2f57119cd,37,1280,720,/datadrive2/MeViS_release/train/masks/d8b2f57119cd/1,d8b2f57119cd_1,0,36,/datadrive2/MeViS_release/train/boxes/d8b2f57119cd/1
people are frolicking softball,/datadrive2/MeViS_release/train/JPEGImages/d8b2f57119cd,37,1280,720,/datadrive2/MeViS_release/train/masks/d8b2f57119cd/2,d8b2f57119cd_2,0,36,/datadrive2/MeViS_release/train/boxes/d8b2f57119cd/2
elephants staying in place without changing position,/datadrive2/MeViS_release/train/JPEGImages/46fdacfbf059,55,1920,896,/datadrive2/MeViS_release/train/masks/46fdacfbf059/8,46fdacfbf059_8,0,54,/datadrive2/MeViS_release/train/boxes/46fdacfbf059/8
jogging to the left-side then to the right-side,/datadrive2/MeViS_release/train/JPEGImages/d8b2f57119cd,37,1280,720,/datadrive2/MeViS_release/train/masks/d8b2f57119cd/3,d8b2f57119cd_3,0,36,/datadrive2/MeViS_release/train/boxes/d8b2f57119cd/3
running towards the left then to the right,/datadrive2/MeViS_release/train/JPEGImages/d8b2f57119cd,37,1280,720,/datadrive2/MeViS_release/train/masks/d8b2f57119cd/4,d8b2f57119cd_4,0,36,/datadrive2/MeViS_release/train/boxes/d8b2f57119cd/4
three dancers are practising,/datadrive2/MeViS_release/train/JPEGImages/7f2b9e88c473,40,1280,720,/datadrive2/MeViS_release/train/masks/7f2b9e88c473/0,7f2b9e88c473_0,0,39,/datadrive2/MeViS_release/train/boxes/7f2b9e88c473/0
dancing,/datadrive2/MeViS_release/train/JPEGImages/7f2b9e88c473,40,1280,720,/datadrive2/MeViS_release/train/masks/7f2b9e88c473/1,7f2b9e88c473_1,0,39,/datadrive2/MeViS_release/train/boxes/7f2b9e88c473/1
zebra moving around,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/0,de14f1772a4c_0,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/0
deer sitting,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/1,de14f1772a4c_1,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/1
"zebra bowing head to eat, then shaking head",/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/2,de14f1772a4c_2,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/2
zebra walking in circles,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/3,de14f1772a4c_3,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/3
"zebra shakeing its head, then bowing head to eat",/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/4,de14f1772a4c_4,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/4
sheeps lying on the ground,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/5,de14f1772a4c_5,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/5
zebra standing,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/6,de14f1772a4c_6,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/6
four zebras in front,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/7,de14f1772a4c_7,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/7
two animals lying on the ground and resting without moving their positions in the distance,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/8,de14f1772a4c_8,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/8
does not change position,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/9,de14f1772a4c_9,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/9
zebra walk to the left,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/10,de14f1772a4c_10,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/10
two antelope does not move,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/11,de14f1772a4c_11,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/11
step forward,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/12,de14f1772a4c_12,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/12
deer seated,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/13,de14f1772a4c_13,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/13
two antelope does not change position,/datadrive2/MeViS_release/train/JPEGImages/de14f1772a4c,72,640,368,/datadrive2/MeViS_release/train/masks/de14f1772a4c/14,de14f1772a4c_14,0,71,/datadrive2/MeViS_release/train/boxes/de14f1772a4c/14
rabbit eating grass,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/0,7dcf325c22b1_0,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/0
white lying and eating,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/1,7dcf325c22b1_1,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/1
white rabbit eating then running down,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/2,7dcf325c22b1_2,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/2
black rabbit eating then running right,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/3,7dcf325c22b1_3,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/3
white rabbit in the corner without moving position,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/4,7dcf325c22b1_4,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/4
moving white rabbit,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/5,7dcf325c22b1_5,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/5
black moving rabbit,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/6,7dcf325c22b1_6,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/6
rabbit keep eating without changing position,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/7,7dcf325c22b1_7,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/7
jump towards us,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/8,7dcf325c22b1_8,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/8
jump away from us to the corner,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/9,7dcf325c22b1_9,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/9
the rabbit that stayed in the same place without moving.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/10,7dcf325c22b1_10,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/10
the unmoving rabbit.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/11,7dcf325c22b1_11,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/11
the rabbit that remained stationary.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/12,7dcf325c22b1_12,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/12
the rabbit that didn't change its position.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/13,7dcf325c22b1_13,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/13
the two rabbits running back and forth.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/14,7dcf325c22b1_14,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/14
the two hopping bunnies.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/15,7dcf325c22b1_15,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/15
two rabbits darting around.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/16,7dcf325c22b1_16,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/16
two rabbits running to and fro.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/17,7dcf325c22b1_17,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/17
the pair of scampering rabbits.,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/18,7dcf325c22b1_18,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/18
a lady sitting on a table and talking to the man and walks away and sit on another table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/0,56ccf088988e_0,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/0
a sitting man talking to a lady and stand up and follow her and continue talking,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/1,56ccf088988e_1,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/1
white rabbit in the corner without altering location,/datadrive2/MeViS_release/train/JPEGImages/7dcf325c22b1,40,1652,1080,/datadrive2/MeViS_release/train/masks/7dcf325c22b1/19,7dcf325c22b1_19,0,39,/datadrive2/MeViS_release/train/boxes/7dcf325c22b1/19
sitting at the side then walk to the right and sit by the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/2,56ccf088988e_2,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/2
sitting in front of the table then walk outside the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/3,56ccf088988e_3,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/3
a woman sitting on a table and talking to the man and walks away and sit on another table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/4,56ccf088988e_4,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/4
a sitting man talking to a woman and stand up and follow her and continue talking,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/5,56ccf088988e_5,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/5
sitting at the side then move to the right-side and sit by the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/6,56ccf088988e_6,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/6
sitting in front of the table then move outside the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/7,56ccf088988e_7,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/7
a lady seated on a table and talking to the man and walks away and sit on another table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/8,56ccf088988e_8,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/8
a seated man talking to a lady and stand up and follow her and continue talking,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/9,56ccf088988e_9,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/9
seated at the side then walk towards the right and sit by the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/10,56ccf088988e_10,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/10
seated in front of the table then walk outside the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/11,56ccf088988e_11,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/11
a woman seated on a table and talking to the man and walks away and sit on another table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/12,56ccf088988e_12,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/12
a seated man talking to a woman and stand up and follow her and continue talking,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/13,56ccf088988e_13,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/13
seated at the side then move to the right-side and sit by the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/14,56ccf088988e_14,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/14
seated in front of the table then move outside the table,/datadrive2/MeViS_release/train/JPEGImages/56ccf088988e,40,1280,720,/datadrive2/MeViS_release/train/masks/56ccf088988e/15,56ccf088988e_15,0,39,/datadrive2/MeViS_release/train/boxes/56ccf088988e/15
horse running forward from left to right,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/0,e1706ae1ed61_0,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/0
dog running forward from left to right,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/1,e1706ae1ed61_1,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/1
white horses running right,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/2,e1706ae1ed61_2,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/2
red horses running right,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/3,e1706ae1ed61_3,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/3
dogs running right,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/4,e1706ae1ed61_4,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/4
the trailing one of the two white horses,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/5,e1706ae1ed61_5,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/5
the leading one of the two white horses,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/6,e1706ae1ed61_6,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/6
horse running the fastest,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/7,e1706ae1ed61_7,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/7
brown horses running,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/8,e1706ae1ed61_8,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/8
white horses running,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/9,e1706ae1ed61_9,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/9
horse jogging forward from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/10,e1706ae1ed61_10,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/10
dog jogging forward from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/11,e1706ae1ed61_11,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/11
white horses jogging right-side,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/12,e1706ae1ed61_12,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/12
red horses jogging right-side,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/13,e1706ae1ed61_13,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/13
dogs jogging right-side,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/14,e1706ae1ed61_14,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/14
horse jogging the fastest,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/15,e1706ae1ed61_15,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/15
brown horses jogging,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/16,e1706ae1ed61_16,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/16
white horses jogging,/datadrive2/MeViS_release/train/JPEGImages/e1706ae1ed61,40,1920,1080,/datadrive2/MeViS_release/train/masks/e1706ae1ed61/17,e1706ae1ed61_17,0,39,/datadrive2/MeViS_release/train/boxes/e1706ae1ed61/17
goat walking forward,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/0,d7f5ed9201dd_0,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/0
sheeps walking forward,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/1,d7f5ed9201dd_1,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/1
walk side by side,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/2,d7f5ed9201dd_2,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/2
two sheep walking away from us,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/3,d7f5ed9201dd_3,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/3
goat moving forward,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/4,d7f5ed9201dd_4,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/4
sheeps moving forward,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/5,d7f5ed9201dd_5,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/5
move side by side,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/6,d7f5ed9201dd_6,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/6
two sheep moving away from us,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/7,d7f5ed9201dd_7,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/7
the two sheep walking side by side.,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/8,d7f5ed9201dd_8,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/8
the pair of sheep walking in tandem.,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/9,d7f5ed9201dd_9,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/9
the two sheep strolling together in parallel.,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/10,d7f5ed9201dd_10,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/10
a lady holding a towel and stand near the wall and then put the towel on sofa,/datadrive2/MeViS_release/train/JPEGImages/68b5858e6982,33,1280,720,/datadrive2/MeViS_release/train/masks/68b5858e6982/0,68b5858e6982_0,0,32,/datadrive2/MeViS_release/train/boxes/68b5858e6982/0
a dog comes in and sniffing the towel and leaves,/datadrive2/MeViS_release/train/JPEGImages/68b5858e6982,33,1280,720,/datadrive2/MeViS_release/train/masks/68b5858e6982/1,68b5858e6982_1,0,32,/datadrive2/MeViS_release/train/boxes/68b5858e6982/1
the duo of sheep walking alongside each other.,/datadrive2/MeViS_release/train/JPEGImages/d7f5ed9201dd,42,1080,1920,/datadrive2/MeViS_release/train/masks/d7f5ed9201dd/11,d7f5ed9201dd_11,0,41,/datadrive2/MeViS_release/train/boxes/d7f5ed9201dd/11
take the cloth onto the sofa then walk to the right and walk away,/datadrive2/MeViS_release/train/JPEGImages/68b5858e6982,33,1280,720,/datadrive2/MeViS_release/train/masks/68b5858e6982/2,68b5858e6982_2,0,32,/datadrive2/MeViS_release/train/boxes/68b5858e6982/2
