text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
,/datadrive2/MOSE_release/train/JPEGImages/7ebfbf57,60,1280,720,/datadrive2/MOSE_release/train/Annotations/7ebfbf57,7ebfbf57,0,59,/datadrive2/MOSE_release/train/Boxes/7ebfbf57
,/datadrive2/MOSE_release/train/JPEGImages/7edd8b4f,72,1807,1080,/datadrive2/MOSE_release/train/Annotations/7edd8b4f,7edd8b4f,0,71,/datadrive2/MOSE_release/train/Boxes/7edd8b4f
,/datadrive2/MOSE_release/train/JPEGImages/7f0b7662,66,1920,994,/datadrive2/MOSE_release/train/Annotations/7f0b7662,7f0b7662,0,65,/datadrive2/MOSE_release/train/Boxes/7f0b7662
,/datadrive2/MOSE_release/train/JPEGImages/7f3d9c22,19,1920,944,/datadrive2/MOSE_release/train/Annotations/7f3d9c22,7f3d9c22,0,18,/datadrive2/MOSE_release/train/Boxes/7f3d9c22
,/datadrive2/MOSE_release/train/JPEGImages/7f54c579,48,1080,1920,/datadrive2/MOSE_release/train/Annotations/7f54c579,7f54c579,0,47,/datadrive2/MOSE_release/train/Boxes/7f54c579
,/datadrive2/MOSE_release/train/JPEGImages/7fe2bf77,61,1026,576,/datadrive2/MOSE_release/train/Annotations/7fe2bf77,7fe2bf77,0,60,/datadrive2/MOSE_release/train/Boxes/7fe2bf77
,/datadrive2/MOSE_release/train/JPEGImages/800b5eac,52,512,252,/datadrive2/MOSE_release/train/Annotations/800b5eac,800b5eac,0,51,/datadrive2/MOSE_release/train/Boxes/800b5eac
,/datadrive2/MOSE_release/train/JPEGImages/800e3c14,54,1210,640,/datadrive2/MOSE_release/train/Annotations/800e3c14,800e3c14,0,53,/datadrive2/MOSE_release/train/Boxes/800e3c14
,/datadrive2/MOSE_release/train/JPEGImages/8036b58e,108,1920,1080,/datadrive2/MOSE_release/train/Annotations/8036b58e,8036b58e,0,107,/datadrive2/MOSE_release/train/Boxes/8036b58e
,/datadrive2/MOSE_release/train/JPEGImages/803e1756,49,1280,720,/datadrive2/MOSE_release/train/Annotations/803e1756,803e1756,0,48,/datadrive2/MOSE_release/train/Boxes/803e1756
,/datadrive2/MOSE_release/train/JPEGImages/80701b6c,26,1920,1080,/datadrive2/MOSE_release/train/Annotations/80701b6c,80701b6c,0,25,/datadrive2/MOSE_release/train/Boxes/80701b6c
,/datadrive2/MOSE_release/train/JPEGImages/80906bf9,34,1080,1920,/datadrive2/MOSE_release/train/Annotations/80906bf9,80906bf9,0,33,/datadrive2/MOSE_release/train/Boxes/80906bf9
,/datadrive2/MOSE_release/train/JPEGImages/8094b12b,39,1280,530,/datadrive2/MOSE_release/train/Annotations/8094b12b,8094b12b,0,38,/datadrive2/MOSE_release/train/Boxes/8094b12b
,/datadrive2/MOSE_release/train/JPEGImages/80a7cf7b,96,1920,945,/datadrive2/MOSE_release/train/Annotations/80a7cf7b,80a7cf7b,0,95,/datadrive2/MOSE_release/train/Boxes/80a7cf7b
,/datadrive2/MOSE_release/train/JPEGImages/80afed16,35,1280,720,/datadrive2/MOSE_release/train/Annotations/80afed16,80afed16,0,34,/datadrive2/MOSE_release/train/Boxes/80afed16
,/datadrive2/MOSE_release/train/JPEGImages/80b73f1a,25,1652,1080,/datadrive2/MOSE_release/train/Annotations/80b73f1a,80b73f1a,0,24,/datadrive2/MOSE_release/train/Boxes/80b73f1a
,/datadrive2/MOSE_release/train/JPEGImages/80ce18a4,27,640,315,/datadrive2/MOSE_release/train/Annotations/80ce18a4,80ce18a4,0,26,/datadrive2/MOSE_release/train/Boxes/80ce18a4
,/datadrive2/MOSE_release/train/JPEGImages/80d978e9,54,1280,720,/datadrive2/MOSE_release/train/Annotations/80d978e9,80d978e9,0,53,/datadrive2/MOSE_release/train/Boxes/80d978e9
,/datadrive2/MOSE_release/train/JPEGImages/80fb79c6,99,1279,720,/datadrive2/MOSE_release/train/Annotations/80fb79c6,80fb79c6,0,98,/datadrive2/MOSE_release/train/Boxes/80fb79c6
,/datadrive2/MOSE_release/train/JPEGImages/8108b358,131,720,1280,/datadrive2/MOSE_release/train/Annotations/8108b358,8108b358,0,130,/datadrive2/MOSE_release/train/Boxes/8108b358
,/datadrive2/MOSE_release/train/JPEGImages/81220a93,36,1920,1080,/datadrive2/MOSE_release/train/Annotations/81220a93,81220a93,0,35,/datadrive2/MOSE_release/train/Boxes/81220a93
,/datadrive2/MOSE_release/train/JPEGImages/81659eb2,45,1920,854,/datadrive2/MOSE_release/train/Annotations/81659eb2,81659eb2,0,44,/datadrive2/MOSE_release/train/Boxes/81659eb2
,/datadrive2/MOSE_release/train/JPEGImages/81d12756,21,960,720,/datadrive2/MOSE_release/train/Annotations/81d12756,81d12756,0,20,/datadrive2/MOSE_release/train/Boxes/81d12756
,/datadrive2/MOSE_release/train/JPEGImages/81fdc526,25,1080,1754,/datadrive2/MOSE_release/train/Annotations/81fdc526,81fdc526,0,24,/datadrive2/MOSE_release/train/Boxes/81fdc526
,/datadrive2/MOSE_release/train/JPEGImages/8248698e,53,922,720,/datadrive2/MOSE_release/train/Annotations/8248698e,8248698e,0,52,/datadrive2/MOSE_release/train/Boxes/8248698e
,/datadrive2/MOSE_release/train/JPEGImages/825a1944,18,550,360,/datadrive2/MOSE_release/train/Annotations/825a1944,825a1944,0,17,/datadrive2/MOSE_release/train/Boxes/825a1944
,/datadrive2/MOSE_release/train/JPEGImages/82667d52,50,572,327,/datadrive2/MOSE_release/train/Annotations/82667d52,82667d52,0,49,/datadrive2/MOSE_release/train/Boxes/82667d52
,/datadrive2/MOSE_release/train/JPEGImages/8276e558,65,1918,764,/datadrive2/MOSE_release/train/Annotations/8276e558,8276e558,0,64,/datadrive2/MOSE_release/train/Boxes/8276e558
,/datadrive2/MOSE_release/train/JPEGImages/82a3db34,150,1920,1080,/datadrive2/MOSE_release/train/Annotations/82a3db34,82a3db34,0,149,/datadrive2/MOSE_release/train/Boxes/82a3db34
,/datadrive2/MOSE_release/train/JPEGImages/82df0888,29,1280,530,/datadrive2/MOSE_release/train/Annotations/82df0888,82df0888,0,28,/datadrive2/MOSE_release/train/Boxes/82df0888
,/datadrive2/MOSE_release/train/JPEGImages/82f24ce7,48,1280,720,/datadrive2/MOSE_release/train/Annotations/82f24ce7,82f24ce7,0,47,/datadrive2/MOSE_release/train/Boxes/82f24ce7
,/datadrive2/MOSE_release/train/JPEGImages/831498e4,75,1920,1080,/datadrive2/MOSE_release/train/Annotations/831498e4,831498e4,0,74,/datadrive2/MOSE_release/train/Boxes/831498e4
,/datadrive2/MOSE_release/train/JPEGImages/832fc243,44,960,544,/datadrive2/MOSE_release/train/Annotations/832fc243,832fc243,0,43,/datadrive2/MOSE_release/train/Boxes/832fc243
,/datadrive2/MOSE_release/train/JPEGImages/83924bdb,65,1280,720,/datadrive2/MOSE_release/train/Annotations/83924bdb,83924bdb,0,64,/datadrive2/MOSE_release/train/Boxes/83924bdb
,/datadrive2/MOSE_release/train/JPEGImages/83b7c53c,41,1280,720,/datadrive2/MOSE_release/train/Annotations/83b7c53c,83b7c53c,0,40,/datadrive2/MOSE_release/train/Boxes/83b7c53c
,/datadrive2/MOSE_release/train/JPEGImages/84298fae,54,1920,1080,/datadrive2/MOSE_release/train/Annotations/84298fae,84298fae,0,53,/datadrive2/MOSE_release/train/Boxes/84298fae
,/datadrive2/MOSE_release/train/JPEGImages/843d3bf7,35,1920,1080,/datadrive2/MOSE_release/train/Annotations/843d3bf7,843d3bf7,0,34,/datadrive2/MOSE_release/train/Boxes/843d3bf7
,/datadrive2/MOSE_release/train/JPEGImages/843d8f25,55,578,576,/datadrive2/MOSE_release/train/Annotations/843d8f25,843d8f25,0,54,/datadrive2/MOSE_release/train/Boxes/843d8f25
,/datadrive2/MOSE_release/train/JPEGImages/84559bc3,100,1920,1080,/datadrive2/MOSE_release/train/Annotations/84559bc3,84559bc3,0,99,/datadrive2/MOSE_release/train/Boxes/84559bc3
,/datadrive2/MOSE_release/train/JPEGImages/8465d99c,55,2340,1080,/datadrive2/MOSE_release/train/Annotations/8465d99c,8465d99c,0,54,/datadrive2/MOSE_release/train/Boxes/8465d99c
,/datadrive2/MOSE_release/train/JPEGImages/8466eeb2,121,2340,1080,/datadrive2/MOSE_release/train/Annotations/8466eeb2,8466eeb2,0,120,/datadrive2/MOSE_release/train/Boxes/8466eeb2
,/datadrive2/MOSE_release/train/JPEGImages/849f0efb,32,550,360,/datadrive2/MOSE_release/train/Annotations/849f0efb,849f0efb,0,31,/datadrive2/MOSE_release/train/Boxes/849f0efb
,/datadrive2/MOSE_release/train/JPEGImages/851bc5d9,75,2340,1080,/datadrive2/MOSE_release/train/Annotations/851bc5d9,851bc5d9,0,74,/datadrive2/MOSE_release/train/Boxes/851bc5d9
,/datadrive2/MOSE_release/train/JPEGImages/8554c402,44,572,327,/datadrive2/MOSE_release/train/Annotations/8554c402,8554c402,0,43,/datadrive2/MOSE_release/train/Boxes/8554c402
,/datadrive2/MOSE_release/train/JPEGImages/85585220,55,960,480,/datadrive2/MOSE_release/train/Annotations/85585220,85585220,0,54,/datadrive2/MOSE_release/train/Boxes/85585220
,/datadrive2/MOSE_release/train/JPEGImages/857ddc6e,51,960,544,/datadrive2/MOSE_release/train/Annotations/857ddc6e,857ddc6e,0,50,/datadrive2/MOSE_release/train/Boxes/857ddc6e
,/datadrive2/MOSE_release/train/JPEGImages/857e375e,40,1101,438,/datadrive2/MOSE_release/train/Annotations/857e375e,857e375e,0,39,/datadrive2/MOSE_release/train/Boxes/857e375e
,/datadrive2/MOSE_release/train/JPEGImages/85aa3b0e,500,1920,886,/datadrive2/MOSE_release/train/Annotations/85aa3b0e,85aa3b0e,0,499,/datadrive2/MOSE_release/train/Boxes/85aa3b0e
,/datadrive2/MOSE_release/train/JPEGImages/85addee5,20,572,327,/datadrive2/MOSE_release/train/Annotations/85addee5,85addee5,0,19,/datadrive2/MOSE_release/train/Boxes/85addee5
,/datadrive2/MOSE_release/train/JPEGImages/85d694d7,48,1280,720,/datadrive2/MOSE_release/train/Annotations/85d694d7,85d694d7,0,47,/datadrive2/MOSE_release/train/Boxes/85d694d7
,/datadrive2/MOSE_release/train/JPEGImages/85efa9e3,52,960,544,/datadrive2/MOSE_release/train/Annotations/85efa9e3,85efa9e3,0,51,/datadrive2/MOSE_release/train/Boxes/85efa9e3
,/datadrive2/MOSE_release/train/JPEGImages/860fc1f7,88,1280,720,/datadrive2/MOSE_release/train/Annotations/860fc1f7,860fc1f7,0,87,/datadrive2/MOSE_release/train/Boxes/860fc1f7
,/datadrive2/MOSE_release/train/JPEGImages/8620c024,55,1920,1080,/datadrive2/MOSE_release/train/Annotations/8620c024,8620c024,0,54,/datadrive2/MOSE_release/train/Boxes/8620c024
,/datadrive2/MOSE_release/train/JPEGImages/86571569,66,1088,888,/datadrive2/MOSE_release/train/Annotations/86571569,86571569,0,65,/datadrive2/MOSE_release/train/Boxes/86571569
,/datadrive2/MOSE_release/train/JPEGImages/86a2b59f,34,2160,1080,/datadrive2/MOSE_release/train/Annotations/86a2b59f,86a2b59f,0,33,/datadrive2/MOSE_release/train/Boxes/86a2b59f
,/datadrive2/MOSE_release/train/JPEGImages/86a88668,342,1920,1080,/datadrive2/MOSE_release/train/Annotations/86a88668,86a88668,0,341,/datadrive2/MOSE_release/train/Boxes/86a88668
,/datadrive2/MOSE_release/train/JPEGImages/86a949e2,55,1080,853,/datadrive2/MOSE_release/train/Annotations/86a949e2,86a949e2,0,54,/datadrive2/MOSE_release/train/Boxes/86a949e2
,/datadrive2/MOSE_release/train/JPEGImages/86c01d64,28,1920,972,/datadrive2/MOSE_release/train/Annotations/86c01d64,86c01d64,0,27,/datadrive2/MOSE_release/train/Boxes/86c01d64
,/datadrive2/MOSE_release/train/JPEGImages/86d5b29b,62,1101,720,/datadrive2/MOSE_release/train/Annotations/86d5b29b,86d5b29b,0,61,/datadrive2/MOSE_release/train/Boxes/86d5b29b
,/datadrive2/MOSE_release/train/JPEGImages/872b76de,86,1872,864,/datadrive2/MOSE_release/train/Annotations/872b76de,872b76de,0,85,/datadrive2/MOSE_release/train/Boxes/872b76de
,/datadrive2/MOSE_release/train/JPEGImages/8745edd0,42,1920,1080,/datadrive2/MOSE_release/train/Annotations/8745edd0,8745edd0,0,41,/datadrive2/MOSE_release/train/Boxes/8745edd0
,/datadrive2/MOSE_release/train/JPEGImages/87727003,33,1018,576,/datadrive2/MOSE_release/train/Annotations/87727003,87727003,0,32,/datadrive2/MOSE_release/train/Boxes/87727003
,/datadrive2/MOSE_release/train/JPEGImages/8788747f,80,1280,720,/datadrive2/MOSE_release/train/Annotations/8788747f,8788747f,0,79,/datadrive2/MOSE_release/train/Boxes/8788747f
,/datadrive2/MOSE_release/train/JPEGImages/87e32230,33,1920,1080,/datadrive2/MOSE_release/train/Annotations/87e32230,87e32230,0,32,/datadrive2/MOSE_release/train/Boxes/87e32230
,/datadrive2/MOSE_release/train/JPEGImages/87fc565c,134,1920,945,/datadrive2/MOSE_release/train/Annotations/87fc565c,87fc565c,0,133,/datadrive2/MOSE_release/train/Boxes/87fc565c
,/datadrive2/MOSE_release/train/JPEGImages/8830d59d,22,2340,1080,/datadrive2/MOSE_release/train/Annotations/8830d59d,8830d59d,0,21,/datadrive2/MOSE_release/train/Boxes/8830d59d
,/datadrive2/MOSE_release/train/JPEGImages/8852a5e2,7,1920,1080,/datadrive2/MOSE_release/train/Annotations/8852a5e2,8852a5e2,0,6,/datadrive2/MOSE_release/train/Boxes/8852a5e2
,/datadrive2/MOSE_release/train/JPEGImages/886ed981,27,360,602,/datadrive2/MOSE_release/train/Annotations/886ed981,886ed981,0,26,/datadrive2/MOSE_release/train/Boxes/886ed981
,/datadrive2/MOSE_release/train/JPEGImages/88ab50cd,90,1280,720,/datadrive2/MOSE_release/train/Annotations/88ab50cd,88ab50cd,0,89,/datadrive2/MOSE_release/train/Boxes/88ab50cd
,/datadrive2/MOSE_release/train/JPEGImages/88cd32f3,89,1280,720,/datadrive2/MOSE_release/train/Annotations/88cd32f3,88cd32f3,0,88,/datadrive2/MOSE_release/train/Boxes/88cd32f3
,/datadrive2/MOSE_release/train/JPEGImages/88fd7507,64,1920,1080,/datadrive2/MOSE_release/train/Annotations/88fd7507,88fd7507,0,63,/datadrive2/MOSE_release/train/Boxes/88fd7507
,/datadrive2/MOSE_release/train/JPEGImages/890ef032,108,1280,720,/datadrive2/MOSE_release/train/Annotations/890ef032,890ef032,0,107,/datadrive2/MOSE_release/train/Boxes/890ef032
,/datadrive2/MOSE_release/train/JPEGImages/8925e11b,48,1920,945,/datadrive2/MOSE_release/train/Annotations/8925e11b,8925e11b,0,47,/datadrive2/MOSE_release/train/Boxes/8925e11b
,/datadrive2/MOSE_release/train/JPEGImages/8957514f,96,1080,1920,/datadrive2/MOSE_release/train/Annotations/8957514f,8957514f,0,95,/datadrive2/MOSE_release/train/Boxes/8957514f
,/datadrive2/MOSE_release/train/JPEGImages/897066e3,34,1867,1080,/datadrive2/MOSE_release/train/Annotations/897066e3,897066e3,0,33,/datadrive2/MOSE_release/train/Boxes/897066e3
,/datadrive2/MOSE_release/train/JPEGImages/89b671bb,114,1280,720,/datadrive2/MOSE_release/train/Annotations/89b671bb,89b671bb,0,113,/datadrive2/MOSE_release/train/Boxes/89b671bb
,/datadrive2/MOSE_release/train/JPEGImages/89c76ac4,60,1262,503,/datadrive2/MOSE_release/train/Annotations/89c76ac4,89c76ac4,0,59,/datadrive2/MOSE_release/train/Boxes/89c76ac4
,/datadrive2/MOSE_release/train/JPEGImages/89dc0432,27,768,944,/datadrive2/MOSE_release/train/Annotations/89dc0432,89dc0432,0,26,/datadrive2/MOSE_release/train/Boxes/89dc0432
,/datadrive2/MOSE_release/train/JPEGImages/89f8163f,35,1280,720,/datadrive2/MOSE_release/train/Annotations/89f8163f,89f8163f,0,34,/datadrive2/MOSE_release/train/Boxes/89f8163f
,/datadrive2/MOSE_release/train/JPEGImages/89fd5681,28,1280,720,/datadrive2/MOSE_release/train/Annotations/89fd5681,89fd5681,0,27,/datadrive2/MOSE_release/train/Boxes/89fd5681
,/datadrive2/MOSE_release/train/JPEGImages/89fe6899,48,640,368,/datadrive2/MOSE_release/train/Annotations/89fe6899,89fe6899,0,47,/datadrive2/MOSE_release/train/Boxes/89fe6899
,/datadrive2/MOSE_release/train/JPEGImages/8a48f62a,34,1920,1080,/datadrive2/MOSE_release/train/Annotations/8a48f62a,8a48f62a,0,33,/datadrive2/MOSE_release/train/Boxes/8a48f62a
,/datadrive2/MOSE_release/train/JPEGImages/8ae8e7ed,40,640,288,/datadrive2/MOSE_release/train/Annotations/8ae8e7ed,8ae8e7ed,0,39,/datadrive2/MOSE_release/train/Boxes/8ae8e7ed
,/datadrive2/MOSE_release/train/JPEGImages/8ba58e4c,14,1920,896,/datadrive2/MOSE_release/train/Annotations/8ba58e4c,8ba58e4c,0,13,/datadrive2/MOSE_release/train/Boxes/8ba58e4c
,/datadrive2/MOSE_release/train/JPEGImages/8bb9a221,71,1280,720,/datadrive2/MOSE_release/train/Annotations/8bb9a221,8bb9a221,0,70,/datadrive2/MOSE_release/train/Boxes/8bb9a221
,/datadrive2/MOSE_release/train/JPEGImages/8bc5a91c,24,1652,1080,/datadrive2/MOSE_release/train/Annotations/8bc5a91c,8bc5a91c,0,23,/datadrive2/MOSE_release/train/Boxes/8bc5a91c
,/datadrive2/MOSE_release/train/JPEGImages/8c494902,40,1920,1080,/datadrive2/MOSE_release/train/Annotations/8c494902,8c494902,0,39,/datadrive2/MOSE_release/train/Boxes/8c494902
,/datadrive2/MOSE_release/train/JPEGImages/8c8b7913,67,1920,1080,/datadrive2/MOSE_release/train/Annotations/8c8b7913,8c8b7913,0,66,/datadrive2/MOSE_release/train/Boxes/8c8b7913
,/datadrive2/MOSE_release/train/JPEGImages/8c934e67,40,848,480,/datadrive2/MOSE_release/train/Annotations/8c934e67,8c934e67,0,39,/datadrive2/MOSE_release/train/Boxes/8c934e67
,/datadrive2/MOSE_release/train/JPEGImages/8cdcfc17,22,1280,720,/datadrive2/MOSE_release/train/Annotations/8cdcfc17,8cdcfc17,0,21,/datadrive2/MOSE_release/train/Boxes/8cdcfc17
,/datadrive2/MOSE_release/train/JPEGImages/8cf49218,25,1920,842,/datadrive2/MOSE_release/train/Annotations/8cf49218,8cf49218,0,24,/datadrive2/MOSE_release/train/Boxes/8cf49218
,/datadrive2/MOSE_release/train/JPEGImages/8d016cdb,65,1912,944,/datadrive2/MOSE_release/train/Annotations/8d016cdb,8d016cdb,0,64,/datadrive2/MOSE_release/train/Boxes/8d016cdb
,/datadrive2/MOSE_release/train/JPEGImages/8d0d641a,160,1920,945,/datadrive2/MOSE_release/train/Annotations/8d0d641a,8d0d641a,0,159,/datadrive2/MOSE_release/train/Boxes/8d0d641a
,/datadrive2/MOSE_release/train/JPEGImages/8d23ddcc,45,1920,1080,/datadrive2/MOSE_release/train/Annotations/8d23ddcc,8d23ddcc,0,44,/datadrive2/MOSE_release/train/Boxes/8d23ddcc
,/datadrive2/MOSE_release/train/JPEGImages/8d2ddeff,9,1280,720,/datadrive2/MOSE_release/train/Annotations/8d2ddeff,8d2ddeff,0,8,/datadrive2/MOSE_release/train/Boxes/8d2ddeff
,/datadrive2/MOSE_release/train/JPEGImages/8d72533b,61,1280,720,/datadrive2/MOSE_release/train/Annotations/8d72533b,8d72533b,0,60,/datadrive2/MOSE_release/train/Boxes/8d72533b
,/datadrive2/MOSE_release/train/JPEGImages/8d73085e,36,1920,1080,/datadrive2/MOSE_release/train/Annotations/8d73085e,8d73085e,0,35,/datadrive2/MOSE_release/train/Boxes/8d73085e
,/datadrive2/MOSE_release/train/JPEGImages/8d9d4c08,27,578,576,/datadrive2/MOSE_release/train/Annotations/8d9d4c08,8d9d4c08,0,26,/datadrive2/MOSE_release/train/Boxes/8d9d4c08
,/datadrive2/MOSE_release/train/JPEGImages/8dbebbd9,71,1920,1080,/datadrive2/MOSE_release/train/Annotations/8dbebbd9,8dbebbd9,0,70,/datadrive2/MOSE_release/train/Boxes/8dbebbd9
,/datadrive2/MOSE_release/train/JPEGImages/8e24501e,17,1280,720,/datadrive2/MOSE_release/train/Annotations/8e24501e,8e24501e,0,16,/datadrive2/MOSE_release/train/Boxes/8e24501e
,/datadrive2/MOSE_release/train/JPEGImages/8ef303eb,54,1424,744,/datadrive2/MOSE_release/train/Annotations/8ef303eb,8ef303eb,0,53,/datadrive2/MOSE_release/train/Boxes/8ef303eb
,/datadrive2/MOSE_release/train/JPEGImages/8ef55579,42,1920,1080,/datadrive2/MOSE_release/train/Annotations/8ef55579,8ef55579,0,41,/datadrive2/MOSE_release/train/Boxes/8ef55579
,/datadrive2/MOSE_release/train/JPEGImages/8f01fb2c,77,1920,1080,/datadrive2/MOSE_release/train/Annotations/8f01fb2c,8f01fb2c,0,76,/datadrive2/MOSE_release/train/Boxes/8f01fb2c
,/datadrive2/MOSE_release/train/JPEGImages/8f2e04bc,65,1262,503,/datadrive2/MOSE_release/train/Annotations/8f2e04bc,8f2e04bc,0,64,/datadrive2/MOSE_release/train/Boxes/8f2e04bc
,/datadrive2/MOSE_release/train/JPEGImages/8f415dd1,18,551,360,/datadrive2/MOSE_release/train/Annotations/8f415dd1,8f415dd1,0,17,/datadrive2/MOSE_release/train/Boxes/8f415dd1
,/datadrive2/MOSE_release/train/JPEGImages/8f81a0ee,44,960,544,/datadrive2/MOSE_release/train/Annotations/8f81a0ee,8f81a0ee,0,43,/datadrive2/MOSE_release/train/Boxes/8f81a0ee
,/datadrive2/MOSE_release/train/JPEGImages/8f969ea5,90,1872,864,/datadrive2/MOSE_release/train/Annotations/8f969ea5,8f969ea5,0,89,/datadrive2/MOSE_release/train/Boxes/8f969ea5
,/datadrive2/MOSE_release/train/JPEGImages/8fa0e537,8,1280,662,/datadrive2/MOSE_release/train/Annotations/8fa0e537,8fa0e537,0,7,/datadrive2/MOSE_release/train/Boxes/8fa0e537
,/datadrive2/MOSE_release/train/JPEGImages/8fa50320,102,1920,1080,/datadrive2/MOSE_release/train/Annotations/8fa50320,8fa50320,0,101,/datadrive2/MOSE_release/train/Boxes/8fa50320
,/datadrive2/MOSE_release/train/JPEGImages/8fdb48e5,23,1920,1080,/datadrive2/MOSE_release/train/Annotations/8fdb48e5,8fdb48e5,0,22,/datadrive2/MOSE_release/train/Boxes/8fdb48e5
,/datadrive2/MOSE_release/train/JPEGImages/9033b607,47,1920,1080,/datadrive2/MOSE_release/train/Annotations/9033b607,9033b607,0,46,/datadrive2/MOSE_release/train/Boxes/9033b607
,/datadrive2/MOSE_release/train/JPEGImages/905d8740,84,1344,1080,/datadrive2/MOSE_release/train/Annotations/905d8740,905d8740,0,83,/datadrive2/MOSE_release/train/Boxes/905d8740
,/datadrive2/MOSE_release/train/JPEGImages/9061dac9,54,550,360,/datadrive2/MOSE_release/train/Annotations/9061dac9,9061dac9,0,53,/datadrive2/MOSE_release/train/Boxes/9061dac9
,/datadrive2/MOSE_release/train/JPEGImages/90956534,36,1080,1920,/datadrive2/MOSE_release/train/Annotations/90956534,90956534,0,35,/datadrive2/MOSE_release/train/Boxes/90956534
,/datadrive2/MOSE_release/train/JPEGImages/90c1c43d,45,1766,945,/datadrive2/MOSE_release/train/Annotations/90c1c43d,90c1c43d,0,44,/datadrive2/MOSE_release/train/Boxes/90c1c43d
,/datadrive2/MOSE_release/train/JPEGImages/90cb46cb,10,1920,1080,/datadrive2/MOSE_release/train/Annotations/90cb46cb,90cb46cb,0,9,/datadrive2/MOSE_release/train/Boxes/90cb46cb
,/datadrive2/MOSE_release/train/JPEGImages/90e3338a,28,1920,1080,/datadrive2/MOSE_release/train/Annotations/90e3338a,90e3338a,0,27,/datadrive2/MOSE_release/train/Boxes/90e3338a
,/datadrive2/MOSE_release/train/JPEGImages/90fe55b9,18,1920,945,/datadrive2/MOSE_release/train/Annotations/90fe55b9,90fe55b9,0,17,/datadrive2/MOSE_release/train/Boxes/90fe55b9
,/datadrive2/MOSE_release/train/JPEGImages/90ff1d09,42,1076,720,/datadrive2/MOSE_release/train/Annotations/90ff1d09,90ff1d09,0,41,/datadrive2/MOSE_release/train/Boxes/90ff1d09
,/datadrive2/MOSE_release/train/JPEGImages/910bf878,36,1280,720,/datadrive2/MOSE_release/train/Annotations/910bf878,910bf878,0,35,/datadrive2/MOSE_release/train/Boxes/910bf878
,/datadrive2/MOSE_release/train/JPEGImages/9113c9d4,36,1280,720,/datadrive2/MOSE_release/train/Annotations/9113c9d4,9113c9d4,0,35,/datadrive2/MOSE_release/train/Boxes/9113c9d4
,/datadrive2/MOSE_release/train/JPEGImages/911ec4ad,79,1280,620,/datadrive2/MOSE_release/train/Annotations/911ec4ad,911ec4ad,0,78,/datadrive2/MOSE_release/train/Boxes/911ec4ad
,/datadrive2/MOSE_release/train/JPEGImages/915f0d9a,37,1280,720,/datadrive2/MOSE_release/train/Annotations/915f0d9a,915f0d9a,0,36,/datadrive2/MOSE_release/train/Boxes/915f0d9a
,/datadrive2/MOSE_release/train/JPEGImages/91b2f707,40,1280,720,/datadrive2/MOSE_release/train/Annotations/91b2f707,91b2f707,0,39,/datadrive2/MOSE_release/train/Boxes/91b2f707
,/datadrive2/MOSE_release/train/JPEGImages/91b754c5,30,1280,720,/datadrive2/MOSE_release/train/Annotations/91b754c5,91b754c5,0,29,/datadrive2/MOSE_release/train/Boxes/91b754c5
,/datadrive2/MOSE_release/train/JPEGImages/92162474,66,1920,1080,/datadrive2/MOSE_release/train/Annotations/92162474,92162474,0,65,/datadrive2/MOSE_release/train/Boxes/92162474
,/datadrive2/MOSE_release/train/JPEGImages/924f5d88,48,551,360,/datadrive2/MOSE_release/train/Annotations/924f5d88,924f5d88,0,47,/datadrive2/MOSE_release/train/Boxes/924f5d88
,/datadrive2/MOSE_release/train/JPEGImages/9293b755,60,1280,720,/datadrive2/MOSE_release/train/Annotations/9293b755,9293b755,0,59,/datadrive2/MOSE_release/train/Boxes/9293b755
,/datadrive2/MOSE_release/train/JPEGImages/92c96c05,147,890,720,/datadrive2/MOSE_release/train/Annotations/92c96c05,92c96c05,0,146,/datadrive2/MOSE_release/train/Boxes/92c96c05
,/datadrive2/MOSE_release/train/JPEGImages/932542cd,45,1920,929,/datadrive2/MOSE_release/train/Annotations/932542cd,932542cd,0,44,/datadrive2/MOSE_release/train/Boxes/932542cd
,/datadrive2/MOSE_release/train/JPEGImages/932ad0a6,40,1026,576,/datadrive2/MOSE_release/train/Annotations/932ad0a6,932ad0a6,0,39,/datadrive2/MOSE_release/train/Boxes/932ad0a6
,/datadrive2/MOSE_release/train/JPEGImages/935b5ad8,135,1920,1080,/datadrive2/MOSE_release/train/Annotations/935b5ad8,935b5ad8,0,134,/datadrive2/MOSE_release/train/Boxes/935b5ad8
,/datadrive2/MOSE_release/train/JPEGImages/93723f88,28,1280,662,/datadrive2/MOSE_release/train/Annotations/93723f88,93723f88,0,27,/datadrive2/MOSE_release/train/Boxes/93723f88
,/datadrive2/MOSE_release/train/JPEGImages/93c6411d,54,1104,544,/datadrive2/MOSE_release/train/Annotations/93c6411d,93c6411d,0,53,/datadrive2/MOSE_release/train/Boxes/93c6411d
,/datadrive2/MOSE_release/train/JPEGImages/93e22d48,135,1920,994,/datadrive2/MOSE_release/train/Annotations/93e22d48,93e22d48,0,134,/datadrive2/MOSE_release/train/Boxes/93e22d48
,/datadrive2/MOSE_release/train/JPEGImages/93f0f509,72,1104,622,/datadrive2/MOSE_release/train/Annotations/93f0f509,93f0f509,0,71,/datadrive2/MOSE_release/train/Boxes/93f0f509
